Subject,Channel,Delta,Theta,Alpha,Beta,Gamma
sub-057,O2,2.660809278603442e-10,4.089739895086643e-11,9.641786611889643e-11,2.6512824292141687e-11,3.3501237844012575e-12
sub-057,F7,2.8335202783492997e-10,3.612911045876648e-11,1.8298895433662625e-11,1.829057016614507e-11,5.617648157913578e-12
sub-057,F8,2.9245652525330495e-10,3.8677074677339733e-11,2.0425163585741013e-11,1.9073392376788467e-11,5.37316736974502e-12
sub-057,T3,2.5958707072708437e-10,3.262470930681388e-11,1.6742142096245573e-11,1.977352090672295e-11,7.12030183428407e-12
sub-057,T4,2.6269649597212187e-10,3.320496451589477e-11,1.791538849763465e-11,1.8682261344109885e-11,5.659018304410977e-12
sub-057,T5,2.5794892934860547e-10,3.180835826324628e-11,2.3138914098003413e-11,1.9710554083518842e-11,4.180763798886457e-12
sub-057,T6,2.572002711739143e-10,3.187450590311169e-11,2.4329449288119512e-11,1.645849928916985e-11,2.8969174823201287e-12
sub-057,Fz,2.5866277349657713e-10,2.8630804905198295e-11,1.1933141367063137e-11,1.1989868516571543e-11,2.350380770390415e-12
sub-057,Cz,2.5242947025977513e-10,2.666589857961828e-11,9.002480181939854e-12,1.036377559748486e-11,2.007335761760588e-12
sub-057,Pz,2.5392951602710684e-10,2.8565589308155737e-11,2.616131558215122e-11,1.367882726028027e-11,2.414834810135767e-12
sub-058,Fp1,2.820900278213667e-10,3.7268868624686634e-11,2.324060751778056e-11,3.22734226328143e-11,1.0232334412831668e-11
sub-058,Fp2,2.9039182367616157e-10,3.64163358586805e-11,2.191938575122746e-11,3.51251441218562e-11,7.370976383480547e-12
sub-058,F3,2.5935424466123296e-10,3.3742064338893235e-11,1.7792583379824224e-11,2.291940327299097e-11,5.615507078337845e-12
sub-058,F4,2.6209884381197444e-10,3.1870601607751445e-11,1.6318046947946683e-11,2.7314189954052226e-11,5.2877810506986095e-12
sub-058,C3,2.5479773240694675e-10,2.906469362644516e-11,1.1575701996939633e-11,1.2997679366190277e-11,2.744957472427932e-12
sub-058,C4,2.551727618859907e-10,2.8670135236707933e-11,1.1615208254661752e-11,1.326546479695733e-11,2.6936250806485927e-12
sub-058,P3,2.57197216262397e-10,3.300641195901349e-11,1.8860814787891293e-11,1.7025401446574404e-11,3.3042498913340327e-12
sub-058,P4,2.599693436780816e-10,3.612889877579298e-11,2.3200548704777373e-11,1.646641403906685e-11,3.2547223075064078e-12
sub-058,O1,2.5827163818979613e-10,4.76863154318408e-11,4.2353648325671334e-11,2.8023665387482263e-11,8.55736976827762e-12
sub-058,O2,2.5955551481193864e-10,4.448334004532263e-11,3.665992518606112e-11,2.7323564923408225e-11,8.569766169777186e-12
sub-058,F7,2.7073588639004203e-10,3.6314879335465664e-11,2.0765513517878783e-11,2.6339181744206583e-11,9.083296707888669e-12
sub-058,F8,2.804378091054143e-10,3.479307385816457e-11,1.9257932488329644e-11,2.6629687987692677e-11,6.426038959906911e-12
sub-058,T3,2.589050657974259e-10,3.63345187527919e-11,2.1028746269492795e-11,2.859242020477182e-11,1.6121162233496573e-11
sub-058,T4,2.616046265943188e-10,3.58693928974441e-11,1.8540555614017356e-11,2.0850752597081677e-11,4.134394293206733e-12
sub-058,T5,2.5685279190577054e-10,5.3906085416309035e-11,4.6382960798198325e-11,2.618222011170144e-11,6.914678212884558e-12
sub-058,T6,2.7277473534186204e-10,6.815536778055543e-11,5.8787644985641e-11,2.8665613861844835e-11,7.614214604349666e-12
sub-058,Fz,2.5775620436320984e-10,3.411880571193255e-11,1.8937248912698263e-11,2.0680880650552682e-11,3.3743209015451276e-12
sub-058,Cz,2.5682448552044924e-10,2.920623841691336e-11,1.1854960530188186e-11,1.6907317437170025e-11,2.6267760466376417e-12
sub-058,Pz,2.5591966149341376e-10,2.8247514211113736e-11,1.3030885571746793e-11,1.345624097808726e-11,2.5730666204479356e-12
sub-059,Fp1,2.850219482736021e-10,3.096031247917265e-11,1.1459078481391486e-11,3.390459603627462e-11,1.5221380238461645e-11
sub-059,Fp2,2.9518936689765097e-10,3.150155249249502e-11,1.080105354543115e-11,1.632763310791456e-11,5.13794681778447e-12
sub-059,F3,2.626743520874376e-10,2.7872993194337986e-11,9.562546373502941e-12,1.5459779766860766e-11,3.893626260860425e-12
sub-059,F4,2.637727806058036e-10,2.784492611313266e-11,9.477808304464551e-12,1.2189239888481406e-11,2.6940854359685794e-12
sub-059,C3,2.59487165533271e-10,2.699585354101767e-11,8.557487776473952e-12,1.0278516633314257e-11,1.7758515513624313e-12
sub-059,C4,2.595206108881911e-10,2.690274089763216e-11,8.465942077766556e-12,1.0420352624529393e-11,1.7596331530543622e-12
sub-059,P3,2.593272975393665e-10,2.8512553412994582e-11,1.1503327475933633e-11,1.1113356313723989e-11,1.90874168033747e-12
sub-059,P4,2.615743874755283e-10,2.7949652801500342e-11,1.0819349053617631e-11,1.138969063293125e-11,2.297130803312172e-12
sub-059,O1,2.609656518487071e-10,2.917260444455976e-11,1.0922471997769716e-11,1.275597657720312e-11,2.811898248387307e-12
sub-059,O2,2.6318627377110093e-10,2.914762560405219e-11,1.1154216624548922e-11,1.4868702564596783e-11,5.103542951162631e-12
sub-059,F7,2.6473813149601016e-10,2.8783951892742912e-11,1.0639833031613196e-11,1.8147047421690997e-11,6.855164578310873e-12
sub-059,F8,2.6840061139750955e-10,2.8792944865914215e-11,1.0476627364380387e-11,1.2874498991518013e-11,2.967004879261717e-12
sub-059,T3,2.618348996322874e-10,2.8523687473141644e-11,1.0247544958666368e-11,1.3494434638836588e-11,3.366757489835212e-12
sub-059,T4,2.615924291241341e-10,2.780669195851814e-11,9.680215832832922e-12,1.4218400391709648e-11,4.662066244813987e-12
sub-059,T5,2.62717598762323e-10,3.0178963062146954e-11,1.2814950830177837e-11,1.3378696746414757e-11,2.3723419301806405e-12
sub-059,T6,2.6081758746102836e-10,2.8803815752803545e-11,1.137334937492953e-11,1.4444458975712578e-11,4.018431399376806e-12
sub-059,Fz,2.6298809076120004e-10,2.755957223785014e-11,9.110649256364877e-12,1.1295971832866854e-11,1.939228185558443e-12
sub-059,Cz,2.589557476293875e-10,2.6625611232387077e-11,7.921529781214238e-12,9.921085576590515e-12,1.7392207515816802e-12
sub-059,Pz,2.5911106824150476e-10,2.7728287593482328e-11,9.970923565772388e-12,1.0397360964930062e-11,1.986963453182655e-12
sub-060,Fp1,3.7571323418628793e-10,3.2103058609001017e-11,9.787637733856855e-12,2.0046720190256302e-11,6.4360613169879976e-12
sub-060,Fp2,4.4845660687245225e-10,3.3824290578145986e-11,1.0534187481817729e-11,2.3677476729411276e-11,8.84096264048262e-12
sub-060,F3,2.6576793906820904e-10,2.843110015116512e-11,8.654917643993954e-12,1.515844127077733e-11,2.5101010050007448e-12
sub-060,F4,2.704015284729416e-10,2.9089891547827843e-11,9.256123077105917e-12,1.7212372288467154e-11,3.728758050033254e-12
sub-060,C3,2.629089392556936e-10,2.7525287924617588e-11,8.129380091678354e-12,1.1808144153821426e-11,1.945103296894208e-12
sub-060,C4,2.6444051705419716e-10,2.7564309178820528e-11,8.19047352211009e-12,1.2120277751894511e-11,1.9300878102624335e-12
sub-060,P3,2.6855348641979843e-10,2.860460863848811e-11,9.774629984169356e-12,1.5845950188073245e-11,2.3573073245180367e-12
sub-060,P4,2.719751655750976e-10,2.847613507865614e-11,9.30244275892962e-12,1.5276125013022618e-11,2.2936910062866004e-12
sub-060,O1,2.8137059988021775e-10,3.003345248938763e-11,1.2764963668276542e-11,2.1058815754718893e-11,3.6352099752563398e-12
sub-060,O2,3.141664377194215e-10,3.04747399009791e-11,1.3273507688784901e-11,2.2230184367229482e-11,3.83923303282586e-12
sub-060,F7,2.732011858736897e-10,2.911890831403516e-11,9.133115953244534e-12,1.5538621646308732e-11,3.4215087799713883e-12
sub-060,F8,2.8433886786936023e-10,2.9732677587035655e-11,9.611049235450841e-12,1.7743156757198365e-11,4.2159357609345755e-12
sub-060,T3,2.6965425757793524e-10,2.9121614454260043e-11,1.0090101923177079e-11,1.7625348974407486e-11,4.8403555962658705e-12
sub-060,T4,2.670925466119967e-10,2.8749852831001847e-11,9.615125803784399e-12,1.6303130507140752e-11,2.9287279162119356e-12
sub-060,T5,2.7405691832568476e-10,3.010391068769165e-11,1.3197644674622599e-11,2.1053340804397635e-11,3.846901751469233e-12
sub-060,T6,2.797645643379145e-10,2.9840029587044434e-11,1.2719062559089948e-11,2.140784031609669e-11,4.103264632688878e-12
sub-060,Fz,2.731263346791472e-10,2.8783865939732127e-11,8.920039394211878e-12,1.4428456390794869e-11,2.3630695835910834e-12
sub-060,Cz,2.674474973294202e-10,2.8030592697909455e-11,8.220589813086302e-12,1.2277887330658576e-11,2.0212937164140667e-12
sub-060,Pz,2.698772169505486e-10,2.797588176840142e-11,8.676667920815916e-12,1.3696829444859291e-11,2.110881794201728e-12
sub-061,Fp1,6.331281675209132e-10,3.939301624023799e-11,1.2501891060168265e-11,1.1725454260080678e-11,6.163632690310631e-12
sub-061,Fp2,5.621499870786254e-10,4.9648946566754025e-11,1.404105169622635e-11,1.189098448362476e-11,6.259546819095692e-12
sub-061,F3,2.6668973311972675e-10,2.696128896414133e-11,9.089665140004408e-12,9.9631451945672e-12,4.904450230653683e-12
sub-061,F4,2.7088984667180307e-10,2.743922722650707e-11,9.418429220949738e-12,1.1057043548677158e-11,6.3959845905858395e-12
sub-061,C3,2.538547035685112e-10,2.5655690776771494e-11,7.585692460190692e-12,8.651135526188096e-12,3.0959285365526283e-12
sub-061,C4,2.542927611258835e-10,2.5344610294061343e-11,7.536716097910938e-12,8.859035982961084e-12,3.26819968940322e-12
sub-061,P3,2.57099572485866e-10,2.7841179062907334e-11,1.3921357944671066e-11,9.549951948025846e-12,3.4101472575104837e-12
sub-061,P4,2.565772021366392e-10,2.770683940344564e-11,1.4361563393222165e-11,9.084487592545804e-12,2.89540282538279e-12
sub-061,O1,2.609125061398421e-10,3.556417734944587e-11,4.3746979830358406e-11,1.2177143194506833e-11,4.7211541139640405e-12
sub-061,O2,2.6899548755435684e-10,3.672376783199098e-11,4.8855770433067076e-11,1.2357824890098147e-11,4.7200879786255795e-12
sub-061,F7,2.969059831916765e-10,2.8164181540111267e-11,9.954741156524657e-12,1.1649339954356408e-11,6.570599880875672e-12
sub-061,F8,3.3273287727125855e-10,3.054167960235254e-11,1.1097873652511352e-11,1.4422219332015024e-11,1.0294684205541996e-11
sub-061,T3,2.6138928318074066e-10,2.7530646682080518e-11,9.460530417401439e-12,1.1764861753912808e-11,6.4325540141131666e-12
sub-061,T4,2.589522438728908e-10,2.7406102730240067e-11,1.0008871481275188e-11,1.3062521496696609e-11,8.89382550769507e-12
sub-061,T5,2.5992078376413276e-10,3.143820647569682e-11,1.984778647859539e-11,1.1685729941860557e-11,4.9264715257083604e-12
sub-061,T6,2.598578851931361e-10,3.430253025766329e-11,2.970610633827794e-11,1.1528321482265673e-11,4.539021545775402e-12
sub-061,Fz,2.607232876341226e-10,2.655522814569395e-11,9.188765432148766e-12,8.432428598470535e-12,2.467244783138458e-12
sub-061,Cz,2.538961222950351e-10,2.5615873937376693e-11,7.728015143107479e-12,8.122828456755042e-12,2.114292452285421e-12
sub-061,Pz,2.5610484980331767e-10,2.7405788327412243e-11,1.3898497256027274e-11,8.974741585915634e-12,2.821281823495272e-12
sub-062,Fp1,4.803255003651485e-10,5.856059802199703e-11,2.6019985452336563e-11,2.2119497839834254e-11,8.244754308846152e-12
sub-062,Fp2,3.7858023565338776e-10,4.1082721862455596e-11,2.4163073865957247e-11,2.6516277991419015e-11,1.2326992618752958e-11
sub-062,F3,2.829606660515751e-10,3.557919030042583e-11,1.8529121443024875e-11,1.415801021621844e-11,3.490845975674146e-12
sub-062,F4,2.7068469156723775e-10,3.5358656060142927e-11,1.6510334735320427e-11,1.4479731435498601e-11,3.49911336560134e-12
sub-062,C3,2.555707839469481e-10,2.994136992964963e-11,1.122667463698346e-11,1.04473795724301e-11,1.9805206966098388e-12
sub-062,C4,2.567727681404856e-10,3.032248150181969e-11,1.1063436043659586e-11,1.0528306172555349e-11,2.00935902773583e-12
sub-062,P3,2.674609761433389e-10,5.070188460133813e-11,3.919686596045939e-11,1.4024832399982938e-11,2.17712389070346e-12
sub-062,P4,2.5900629483956786e-10,5.405993114622109e-11,4.5246587873631566e-11,1.4385406926452746e-11,1.991635149257025e-12
sub-062,O1,2.8488362343758147e-10,9.252133267014331e-11,9.343915049616293e-11,1.8121711175049848e-11,2.43468220980803e-12
sub-062,O2,3.1085746808624584e-10,9.562139847113436e-11,9.682990506508528e-11,2.007916917565239e-11,2.965107039556991e-12
sub-062,F7,2.720717914592036e-10,3.9312474582336254e-11,1.9810429140634016e-11,1.4461409540409466e-11,3.7168241858666385e-12
sub-062,F8,2.698382039875396e-10,3.9378168464312007e-11,2.0282172091092196e-11,1.480118792347284e-11,4.203842757422609e-12
sub-062,T3,2.686663215369283e-10,4.0991092033329274e-11,2.1499620165527184e-11,1.4030658639170729e-11,2.8347234227013445e-12
sub-062,T4,3.0571366266583725e-10,4.6660313015881625e-11,2.582326655549103e-11,1.642150693040411e-11,4.1645041676588196e-12
sub-062,T5,2.666620254517461e-10,9.087195445476737e-11,8.517768399832151e-11,1.928692580446951e-11,2.4854889641283413e-12
sub-062,T6,3.020846198589088e-10,7.040467674024553e-11,6.177336527617548e-11,1.6903612517175545e-11,2.5728449451976497e-12
sub-062,Fz,2.61436018213534e-10,3.754596926927147e-11,2.033096906303537e-11,1.2390195588381475e-11,2.0978648013142434e-12
sub-062,Cz,2.8097786284883084e-10,3.372928018285145e-11,1.309202219868631e-11,1.1824840610748419e-11,2.1966528375899865e-12
sub-062,Pz,2.608482566996847e-10,4.765267820525655e-11,3.6630071519757894e-11,1.2939872616091254e-11,2.0350461313850056e-12
sub-063,Fp1,2.396070812863219e-10,2.845066762680001e-11,1.005560263618978e-11,1.3226508351521178e-11,3.97902289774321e-12
sub-063,Fp2,2.455186432872658e-10,2.859870734586394e-11,9.94158588273875e-12,1.3302544739490653e-11,4.125800544391243e-12
sub-063,F3,2.3105353587825565e-10,2.72744421751274e-11,9.26136474222971e-12,1.2189601398862176e-11,3.725831820738287e-12
sub-063,F4,2.341262855426573e-10,2.7232110588460655e-11,9.156730348551263e-12,1.2017306368859238e-11,3.5466723180838254e-12
sub-063,C3,2.2837384625057363e-10,2.6490006933229943e-11,8.675044927042919e-12,1.0825492619109923e-11,2.6645725674992164e-12
sub-063,C4,2.2966688418291965e-10,2.6397307722834735e-11,8.548877045717006e-12,1.1084306327116993e-11,2.735160874262438e-12
sub-063,P3,2.2986129109689774e-10,2.759528608811953e-11,1.1640528748942486e-11,1.3989424720340889e-11,2.8674194976921633e-12
sub-063,P4,2.3150697477218678e-10,2.7407856332447583e-11,1.2415883930362144e-11,1.2354517207196944e-11,2.256202524661109e-12
sub-063,O1,2.3529336081518375e-10,3.141384418703658e-11,2.611547371984222e-11,1.7454518248699854e-11,3.589598992568711e-12
sub-063,O2,2.3920812729104614e-10,3.270801421491183e-11,3.4795653526463505e-11,1.8152336597620474e-11,3.5577625221005165e-12
sub-063,F7,2.385869337125886e-10,2.9170342672443624e-11,1.146587509033852e-11,1.5405403720101954e-11,5.697579921116507e-12
sub-063,F8,2.4512521738993096e-10,2.880845037425453e-11,1.0991649472031462e-11,1.669422194890474e-11,7.60397824185686e-12
sub-063,T3,2.4069273653212586e-10,2.988374400503806e-11,1.235128868011943e-11,1.5264319320409586e-11,4.957594221794731e-12
sub-063,T4,2.3776753815323057e-10,2.884013759661549e-11,1.205668073090705e-11,1.8716284960804976e-11,9.673257759428889e-12
sub-063,T5,2.3158680467266518e-10,3.0318424373278124e-11,1.9181557636064548e-11,1.6675073447748287e-11,3.934462284713255e-12
sub-063,T6,2.349305734719305e-10,2.957981852724801e-11,1.9707086564000306e-11,1.507134295908344e-11,3.125602424486923e-12
sub-063,Fz,2.3083059853655506e-10,2.7101354304027108e-11,9.12821733452922e-12,1.122692233147714e-11,2.5568719883444724e-12
sub-063,Cz,2.3054884270627587e-10,2.6717663669729e-11,8.590710567776738e-12,1.0551524782314978e-11,2.3028138211479933e-12
sub-063,Pz,2.332010871418507e-10,2.7619948292543732e-11,1.1044819847863716e-11,1.186684263536347e-11,2.569493402617166e-12
sub-064,Fp1,4.850555944406437e-10,7.165774916468618e-11,5.301237696608771e-11,3.375691220985847e-11,9.179598078649038e-12
sub-064,Fp2,4.861643810367852e-10,7.212170853194059e-11,5.2828841080414567e-11,3.064818762150014e-11,7.061180415845514e-12
sub-064,F3,3.0335290564101763e-10,5.180224376769597e-11,4.147040534498645e-11,3.0386939080528865e-11,5.814905390618503e-12
sub-064,F4,3.366705182702519e-10,5.769401735137948e-11,4.3903542828325974e-11,3.059508130042654e-11,5.992672559144945e-12
sub-064,C3,2.897226324981834e-10,3.979575614002773e-11,2.625142986462256e-11,2.0784617106203613e-11,3.099733929896561e-12
sub-064,C4,2.8983939943728456e-10,3.8532997712710286e-11,2.4721705727730114e-11,2.042856255555514e-11,3.0485174796887778e-12
sub-064,P3,3.063788459070946e-10,7.026462207710312e-11,9.932187580418785e-11,3.4112449107634245e-11,3.446233295559256e-12
sub-064,P4,2.965316025492234e-10,5.958165163936808e-11,7.183721567205342e-11,3.241873165050488e-11,3.611226350691225e-12
sub-064,O1,3.24285025824285e-10,1.0197708331841422e-10,1.8540655706352683e-10,3.8044328781322775e-11,4.282246500741491e-12
sub-064,O2,3.2300717022355276e-10,1.479857621202113e-10,2.742110378031672e-10,4.6728846506716764e-11,4.684348447955626e-12
sub-064,F7,3.29671439177301e-10,5.5137151418600966e-11,4.73878552557251e-11,3.245079496230464e-11,1.1875369004141415e-11
sub-064,F8,3.4885324150987185e-10,5.970486059383003e-11,4.882742869653175e-11,3.0186175036285884e-11,8.130749981045465e-12
sub-064,T3,3.0202814393793054e-10,5.493832390368675e-11,6.012752042516985e-11,3.131238188325887e-11,9.576347022072063e-12
sub-064,T4,3.1576471958253305e-10,5.21633431205403e-11,4.7083404892077695e-11,3.214312405061397e-11,8.998386942029847e-12
sub-064,T5,3.154037944321144e-10,1.7265079273168484e-10,3.2390315544313165e-10,5.3644865840938195e-11,4.456260836443351e-12
sub-064,T6,3.0696217307839147e-10,1.0016821507968254e-10,1.3939341877380223e-10,3.5828405988690216e-11,4.336513199456855e-12
sub-064,Fz,2.9914720905108795e-10,5.578232126444342e-11,4.433675270740973e-11,2.3169414332572218e-11,3.4450009255616998e-12
sub-064,Cz,2.920478371269657e-10,4.308586183035111e-11,3.0140957632013404e-11,2.4577060507516836e-11,3.2183917060128116e-12
sub-064,Pz,3.087645619785352e-10,5.159782410357721e-11,7.07891630581189e-11,2.9898053052402915e-11,3.6333906676130297e-12
sub-065,Fp1,3.640549840548255e-10,3.5576195384365836e-11,1.0576787857919175e-11,2.3737505070905354e-11,1.3623659583682602e-11
sub-065,Fp2,3.8374714619755543e-10,3.7445789733296365e-11,1.0346476756712815e-11,1.867472300014198e-11,7.831355689805751e-12
sub-065,F3,2.6327759043896713e-10,2.702357958657971e-11,8.589922445843915e-12,1.4834092388423645e-11,7.877783934357716e-12
sub-065,F4,2.651240624479086e-10,2.6826116897480036e-11,8.427572320035188e-12,1.3552263387136264e-11,6.2664278083253975e-12
sub-065,C3,2.5103813519528117e-10,2.5532356291245548e-11,7.865644628202173e-12,1.0486512014162712e-11,2.683732569710868e-12
sub-065,C4,2.524490923649532e-10,2.5559472960858563e-11,7.699195966188763e-12,1.0448366137068676e-11,2.783531905515204e-12
sub-065,P3,2.551724459794723e-10,2.653164533222134e-11,1.2380447928462765e-11,1.3107180438394161e-11,2.755215476283642e-12
sub-065,P4,2.5475171319574043e-10,2.613395214809754e-11,1.0651204580369391e-11,1.1581934715729496e-11,2.4219322364416164e-12
sub-065,O1,2.6098174965410104e-10,2.928241119164149e-11,2.755950243559988e-11,1.7918594347607596e-11,3.5116817447663657e-12
sub-065,O2,2.641477161288944e-10,2.8849271529985713e-11,2.4412611168295645e-11,1.750508773768888e-11,3.5585553432354966e-12
sub-065,F7,2.716136204906712e-10,2.831812131688066e-11,1.0188441176363e-11,1.9804303272740924e-11,1.7053016696434394e-11
